filename,path,md5sum
MSK_SATURA_B04.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MRD_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MRD_20191122T160846.SAFE/GRANULE\L1C_T20MRD_A023073_20191122T142731\QI_DATA\MSK_SATURA_B04.gml,554f61526ec26087f418c6044066e417
MSK_SATURA_B05.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MRD_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MRD_20191122T160846.SAFE/GRANULE\L1C_T20MRD_A023073_20191122T142731\QI_DATA\MSK_SATURA_B05.gml,a86d2a4ec6573012db32e365008cf427
MSK_SATURA_B06.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MRD_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MRD_20191122T160846.SAFE/GRANULE\L1C_T20MRD_A023073_20191122T142731\QI_DATA\MSK_SATURA_B06.gml,81b917f9b30fdf31970e9b0e6ca56117
MSK_SATURA_B07.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MRD_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MRD_20191122T160846.SAFE/GRANULE\L1C_T20MRD_A023073_20191122T142731\QI_DATA\MSK_SATURA_B07.gml,64ae9ed170a39b2302ba085a5a0813ec
MSK_SATURA_B08.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MRD_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MRD_20191122T160846.SAFE/GRANULE\L1C_T20MRD_A023073_20191122T142731\QI_DATA\MSK_SATURA_B08.gml,932ff8136be5787857feef17c6051633
MSK_SATURA_B09.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MRD_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MRD_20191122T160846.SAFE/GRANULE\L1C_T20MRD_A023073_20191122T142731\QI_DATA\MSK_SATURA_B09.gml,c887e031bf0832c9aef53d8c1a3cf456
MSK_SATURA_B10.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MRD_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MRD_20191122T160846.SAFE/GRANULE\L1C_T20MRD_A023073_20191122T142731\QI_DATA\MSK_SATURA_B10.gml,bc61e22998de86d6af5fb05681d225e8
MSK_SATURA_B11.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MRD_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MRD_20191122T160846.SAFE/GRANULE\L1C_T20MRD_A023073_20191122T142731\QI_DATA\MSK_SATURA_B11.gml,75b31161a4af08fa2432a1ecb88d3df1
MSK_SATURA_B12.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MRD_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MRD_20191122T160846.SAFE/GRANULE\L1C_T20MRD_A023073_20191122T142731\QI_DATA\MSK_SATURA_B12.gml,06591ec7784d1984468113f0af8736a5
MSK_SATURA_B8A.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MRD_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MRD_20191122T160846.SAFE/GRANULE\L1C_T20MRD_A023073_20191122T142731\QI_DATA\MSK_SATURA_B8A.gml,0b9bda9a204a1fb6a54a34c9204710d7
MSK_TECQUA_B01.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MRD_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MRD_20191122T160846.SAFE/GRANULE\L1C_T20MRD_A023073_20191122T142731\QI_DATA\MSK_TECQUA_B01.gml,b3f13057cca3f723c01e21a793182aaa
MSK_TECQUA_B02.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MRD_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MRD_20191122T160846.SAFE/GRANULE\L1C_T20MRD_A023073_20191122T142731\QI_DATA\MSK_TECQUA_B02.gml,22a4f818a9c5e63951faf342ece04abf
MSK_TECQUA_B03.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MRD_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MRD_20191122T160846.SAFE/GRANULE\L1C_T20MRD_A023073_20191122T142731\QI_DATA\MSK_TECQUA_B03.gml,31dd00fc945726290832d3cef38e8d76
MSK_TECQUA_B04.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MRD_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MRD_20191122T160846.SAFE/GRANULE\L1C_T20MRD_A023073_20191122T142731\QI_DATA\MSK_TECQUA_B04.gml,1a16c7a813f83b3176a20658e45acf0e
MSK_TECQUA_B05.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MRD_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MRD_20191122T160846.SAFE/GRANULE\L1C_T20MRD_A023073_20191122T142731\QI_DATA\MSK_TECQUA_B05.gml,c962735e320f168e1283f5b7714a8acb
MSK_TECQUA_B06.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MRD_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MRD_20191122T160846.SAFE/GRANULE\L1C_T20MRD_A023073_20191122T142731\QI_DATA\MSK_TECQUA_B06.gml,0b951e9738ea035f8981c627bcd65572
MSK_TECQUA_B07.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MRD_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MRD_20191122T160846.SAFE/GRANULE\L1C_T20MRD_A023073_20191122T142731\QI_DATA\MSK_TECQUA_B07.gml,6530c93bc34afaed74f6d11f3e1745c7
MSK_TECQUA_B08.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MRD_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MRD_20191122T160846.SAFE/GRANULE\L1C_T20MRD_A023073_20191122T142731\QI_DATA\MSK_TECQUA_B08.gml,8c6addbd05547cebb4e3e3cc954a39f5
MSK_TECQUA_B09.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MRD_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MRD_20191122T160846.SAFE/GRANULE\L1C_T20MRD_A023073_20191122T142731\QI_DATA\MSK_TECQUA_B09.gml,1edc1584aadc318245b31a0fc0e5e8c2
MSK_TECQUA_B10.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MRD_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MRD_20191122T160846.SAFE/GRANULE\L1C_T20MRD_A023073_20191122T142731\QI_DATA\MSK_TECQUA_B10.gml,8395d4a4abf83ecfbff62c1ae80bc045
MSK_TECQUA_B11.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MRD_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MRD_20191122T160846.SAFE/GRANULE\L1C_T20MRD_A023073_20191122T142731\QI_DATA\MSK_TECQUA_B11.gml,c5b87b976c256b2a2ae356e6edeffc30
MSK_TECQUA_B12.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MRD_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MRD_20191122T160846.SAFE/GRANULE\L1C_T20MRD_A023073_20191122T142731\QI_DATA\MSK_TECQUA_B12.gml,98b718ed811981b47bcbbfea1ad410f7
MSK_TECQUA_B8A.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MRD_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MRD_20191122T160846.SAFE/GRANULE\L1C_T20MRD_A023073_20191122T142731\QI_DATA\MSK_TECQUA_B8A.gml,3e9b1a5254240e2ce3ae0d50de760161
SENSOR_QUALITY.xml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MRD_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MRD_20191122T160846.SAFE/GRANULE\L1C_T20MRD_A023073_20191122T142731\QI_DATA\SENSOR_QUALITY.xml,04f5bdc70a1f0bf749484db5b0f4aefc
T20MRD_20191122T142731_PVI.jp2,S2A_MSIL1C_20191122T142731_N0208_R053_T20MRD_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MRD_20191122T160846.SAFE/GRANULE\L1C_T20MRD_A023073_20191122T142731\QI_DATA\T20MRD_20191122T142731_PVI.jp2,574ff0521ed1838be974b4eff1f59304
banner_1.png,S2A_MSIL1C_20191122T142731_N0208_R053_T20MRD_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MRD_20191122T160846.SAFE/HTML\banner_1.png,aa200a61bddf144bf4fcc3e8fa9f60e8
banner_2.png,S2A_MSIL1C_20191122T142731_N0208_R053_T20MRD_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MRD_20191122T160846.SAFE/HTML\banner_2.png,93743e7df0c9eecb94ec21ea1f9ee234
banner_3.png,S2A_MSIL1C_20191122T142731_N0208_R053_T20MRD_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MRD_20191122T160846.SAFE/HTML\banner_3.png,2f8bc4f0ae399cf8f5f39b6cef1120cf
star_bg.jpg,S2A_MSIL1C_20191122T142731_N0208_R053_T20MRD_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MRD_20191122T160846.SAFE/HTML\star_bg.jpg,7c53d7c9332e050d62fbcc3c0fa6b97f
UserProduct_index.html,S2A_MSIL1C_20191122T142731_N0208_R053_T20MRD_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MRD_20191122T160846.SAFE/HTML\UserProduct_index.html,e96cedf46842c3b134ad08ba88bf4c62
UserProduct_index.xsl,S2A_MSIL1C_20191122T142731_N0208_R053_T20MRD_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MRD_20191122T160846.SAFE/HTML\UserProduct_index.xsl,334bd5408d814fa0783bb61481056df8
S2_User_Product_Level-1C_Metadata.xsd,S2A_MSIL1C_20191122T142731_N0208_R053_T20MRD_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MRD_20191122T160846.SAFE/rep_info\S2_User_Product_Level-1C_Metadata.xsd,6920309d592e8cfd16422cb911bb98d7
INSPIRE.xml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/INSPIRE.xml,787885829e66963a5f9b430e79b32aae
manifest.safe,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/manifest.safe,a5e680222008e809e97b35400f765302
MTD_MSIL1C.xml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/MTD_MSIL1C.xml,e1f3411cbf213ee2d4f1e2972c515472
MTD_DS.xml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/DATASTRIP\DS_SGS__20191122T160846_S20191122T142731\MTD_DS.xml,9d6c9ce0c2aaf876822c9c70ec2b3e83
FORMAT_CORRECTNESS.xml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/DATASTRIP\DS_SGS__20191122T160846_S20191122T142731\QI_DATA\FORMAT_CORRECTNESS.xml,bef92600d53acf9d7f964376669a843d
GENERAL_QUALITY.xml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/DATASTRIP\DS_SGS__20191122T160846_S20191122T142731\QI_DATA\GENERAL_QUALITY.xml,8c720dffc1aa39a2bf3088cf42207267
GEOMETRIC_QUALITY.xml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/DATASTRIP\DS_SGS__20191122T160846_S20191122T142731\QI_DATA\GEOMETRIC_QUALITY.xml,ad0f271cae9bb0b92e257b31acae309b
RADIOMETRIC_QUALITY.xml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/DATASTRIP\DS_SGS__20191122T160846_S20191122T142731\QI_DATA\RADIOMETRIC_QUALITY.xml,0e97e0fc848d793e01ec9c774a8491c1
SENSOR_QUALITY.xml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/DATASTRIP\DS_SGS__20191122T160846_S20191122T142731\QI_DATA\SENSOR_QUALITY.xml,4b2cf169f835d76607b0db27df47f8d4
MTD_TL.xml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\MTD_TL.xml,01d7b020fa6ba6d9b064cdd44110bc4a
AUX_ECMWFT,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\AUX_DATA\AUX_ECMWFT,130405e08827884231997e41c2c398de
T20MQA_20191122T142731_B01.jp2,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\IMG_DATA\T20MQA_20191122T142731_B01.jp2,9ea39b82bffa4ddf2d342794ed19f639
T20MQA_20191122T142731_B02.jp2,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\IMG_DATA\T20MQA_20191122T142731_B02.jp2,f827364996dc40e4da461fdad1cae828
T20MQA_20191122T142731_B03.jp2,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\IMG_DATA\T20MQA_20191122T142731_B03.jp2,36de3d7bf7a34056e105c8cce18ef0fa
T20MQA_20191122T142731_B04.jp2,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\IMG_DATA\T20MQA_20191122T142731_B04.jp2,62bdc451ff054ca08d7fd6415afbcb21
T20MQA_20191122T142731_B05.jp2,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\IMG_DATA\T20MQA_20191122T142731_B05.jp2,2ad803e54cef1c32db02e9eefa207ca0
T20MQA_20191122T142731_B06.jp2,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\IMG_DATA\T20MQA_20191122T142731_B06.jp2,7a703de3687886c6a1976a9a73df5135
T20MQA_20191122T142731_B07.jp2,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\IMG_DATA\T20MQA_20191122T142731_B07.jp2,a73daa27981cfc0ffa1990228de5ca44
T20MQA_20191122T142731_B08.jp2,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\IMG_DATA\T20MQA_20191122T142731_B08.jp2,4d757ebc3e221b6ee3cbb3c499a8ac12
T20MQA_20191122T142731_B09.jp2,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\IMG_DATA\T20MQA_20191122T142731_B09.jp2,8146eb6e35f4172145bfd1a755b5b681
T20MQA_20191122T142731_B10.jp2,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\IMG_DATA\T20MQA_20191122T142731_B10.jp2,5fbe6c36b5880cd66e578c028d728111
T20MQA_20191122T142731_B11.jp2,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\IMG_DATA\T20MQA_20191122T142731_B11.jp2,9e1c44f3237713f8136f69c1a9115e9a
T20MQA_20191122T142731_B12.jp2,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\IMG_DATA\T20MQA_20191122T142731_B12.jp2,9c7b8e3dc6c67f05087176ce89c6e29f
T20MQA_20191122T142731_B8A.jp2,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\IMG_DATA\T20MQA_20191122T142731_B8A.jp2,89ffa1ff2bab3e640baf9f57723eec7e
T20MQA_20191122T142731_TCI.jp2,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\IMG_DATA\T20MQA_20191122T142731_TCI.jp2,0e0f587a694501e273e58652f9a1e305
FORMAT_CORRECTNESS.xml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\QI_DATA\FORMAT_CORRECTNESS.xml,8066038b9e550526a4e2ec5add9df4ec
GENERAL_QUALITY.xml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\QI_DATA\GENERAL_QUALITY.xml,56b32f8aa3ed205e15ef10063d5e26b0
GEOMETRIC_QUALITY.xml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\QI_DATA\GEOMETRIC_QUALITY.xml,30cbda659c3145e84febd7ae5d73d12a
MSK_CLOUDS_B00.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\QI_DATA\MSK_CLOUDS_B00.gml,b960c5f41edd887acf32e0efd4d1a44c
MSK_DEFECT_B01.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\QI_DATA\MSK_DEFECT_B01.gml,65807b623c2460bd2928e98626c17c64
MSK_DEFECT_B02.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\QI_DATA\MSK_DEFECT_B02.gml,9b762d2b250d255766c24b9c51c9efb6
MSK_DEFECT_B03.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\QI_DATA\MSK_DEFECT_B03.gml,e7817e0b1a5f0d4477f5e3c338efe6c0
MSK_DEFECT_B04.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\QI_DATA\MSK_DEFECT_B04.gml,89af5b36c8877ffb6e7f74cae33fd1af
MSK_DEFECT_B05.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\QI_DATA\MSK_DEFECT_B05.gml,98190f4ca5bd5300cb84412eb6113bca
MSK_DEFECT_B06.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\QI_DATA\MSK_DEFECT_B06.gml,cc4d15b6f84ab7c453aaa79fd8e7d740
MSK_DEFECT_B07.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\QI_DATA\MSK_DEFECT_B07.gml,882019d5b7402bc96b6b567cfa8e92ef
MSK_DEFECT_B08.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\QI_DATA\MSK_DEFECT_B08.gml,686839c4c710cc48defabc7c4d01dc60
MSK_DEFECT_B09.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\QI_DATA\MSK_DEFECT_B09.gml,c4b39bd9eb1428eb33b330b89c94ba17
MSK_DEFECT_B10.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\QI_DATA\MSK_DEFECT_B10.gml,fae5874c3181af1288a1bb61d5f551c0
MSK_DEFECT_B11.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\QI_DATA\MSK_DEFECT_B11.gml,d23f03532d5b3d39c8a082cdfbfb3787
MSK_DEFECT_B12.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\QI_DATA\MSK_DEFECT_B12.gml,590b6050d5f2284356828aea3c4bf9f4
MSK_DEFECT_B8A.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\QI_DATA\MSK_DEFECT_B8A.gml,142ac8ec121eab292daac6d5dfaf41dc
MSK_DETFOO_B01.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\QI_DATA\MSK_DETFOO_B01.gml,467ed70c9d1b1b4b541924b5911a4157
MSK_DETFOO_B02.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\QI_DATA\MSK_DETFOO_B02.gml,bbb149d893324ee077ca7654271f6575
MSK_DETFOO_B03.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\QI_DATA\MSK_DETFOO_B03.gml,08fa36cd76207e0d8c5fb31a4ef7d0c6
MSK_DETFOO_B04.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\QI_DATA\MSK_DETFOO_B04.gml,e3079b0e816b814069d5f24c5ca73f1d
MSK_DETFOO_B05.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\QI_DATA\MSK_DETFOO_B05.gml,6853e786368af28446f06d4681fe4efc
MSK_DETFOO_B06.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\QI_DATA\MSK_DETFOO_B06.gml,473def5befe36f6b8f8862ddd8973d9c
MSK_DETFOO_B07.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\QI_DATA\MSK_DETFOO_B07.gml,3734d1c337e48ea125ccb7bad063ea05
MSK_DETFOO_B08.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\QI_DATA\MSK_DETFOO_B08.gml,b890d725b1cec9c7cb4c5477cb75ce5f
